Date,Platform,Campaign_Name,Campaign_Type,Impressions,Clicks,Cost,Conversions,Revenue
2025-05-20,Facebook Ads,Facebook_Sales_Conversion_May,Sales_Conversion,13190,348,392.42,11,738.84
2025-05-20,Facebook Ads,Facebook_Traffic_May,Traffic,31579,620,584.11,2,142.34
2025-05-20,Google Ads,Google_Retargeting_May,Retargeting,38730,3430,5189.73,187,8447.51
2025-05-20,Google Ads,Google_Awareness_May,Awareness,32283,1431,1880.52,5,283.91
2025-05-20,TikTok Ads,TikTok_Traffic_May,Traffic,20908,99,38.55,1,15.53
2025-05-20,TikTok Ads,TikTok_Awareness_May,Awareness,55001,259,33.85,0,0.0
2025-05-20,TikTok Ads,TikTok_Awareness_May,Awareness,65009,609,397.26,0,0.0
2025-05-21,Facebook Ads,Facebook_Traffic_May,Traffic,17611,273,175.28,10,508.07
2025-05-21,Facebook Ads,Facebook_Awareness_May,Awareness,26350,387,308.87,0,0.0
2025-05-21,Facebook Ads,Facebook_Retargeting_May,Retargeting,5931,155,146.87,5,277.82
2025-05-21,Facebook Ads,Facebook_Traffic_May,Traffic,8052,163,154.71,3,70.55
2025-05-21,Google Ads,Google_Retargeting_May,Retargeting,44937,1004,1617.93,30,1610.91
2025-05-21,Google Ads,Google_Sales_Conversion_May,Sales_Conversion,14469,629,786.58,32,1651.58
2025-05-21,TikTok Ads,TikTok_Retargeting_May,Retargeting,71238,624,216.33,2,54.98
2025-05-21,TikTok Ads,TikTok_Awareness_May,Awareness,56370,309,83.51,0,0.0
2025-05-22,Facebook Ads,Facebook_Traffic_May,Traffic,25238,539,629.88,11,354.25
2025-05-22,Facebook Ads,Facebook_Sales_Conversion_May,Sales_Conversion,30755,323,350.62,10,424.22
2025-05-22,Facebook Ads,Facebook_Retargeting_May,Retargeting,40079,195,122.28,7,296.61
2025-05-22,Facebook Ads,Facebook_Awareness_May,Awareness,27760,615,248.7,2,76.06
2025-05-22,Google Ads,Google_Traffic_May,Traffic,32205,254,358.49,7,520.75
2025-05-22,Google Ads,Google_Sales_Conversion_May,Sales_Conversion,12583,891,777.8,37,1250.97
2025-05-22,Google Ads,Google_Awareness_May,Awareness,35687,1902,3627.13,12,806.31
2025-05-22,Google Ads,Google_Retargeting_May,Retargeting,32506,1830,1281.65,106,5030.26
2025-05-22,TikTok Ads,TikTok_Awareness_May,Awareness,44872,384,85.84,0,0.0
2025-05-22,TikTok Ads,TikTok_Awareness_May,Awareness,61136,864,359.7,0,0.0
2025-05-22,TikTok Ads,TikTok_Sales_Conversion_May,Sales_Conversion,43291,284,100.53,2,64.75
2025-05-23,Facebook Ads,Facebook_Awareness_May,Awareness,27141,393,147.23,1,31.84
2025-05-23,Facebook Ads,Facebook_Traffic_May,Traffic,10817,92,100.64,0,0.0
2025-05-23,Facebook Ads,Facebook_Awareness_May,Awareness,10898,107,141.05,0,0.0
2025-05-23,Google Ads,Google_Awareness_May,Awareness,14318,523,646.65,2,135.47
2025-05-23,Google Ads,Google_Traffic_May,Traffic,49648,3226,4421.43,155,7245.02
2025-05-23,Google Ads,Google_Awareness_May,Awareness,30610,2129,2381.39,8,464.72
2025-05-23,TikTok Ads,TikTok_Traffic_May,Traffic,64511,453,172.18,5,81.46
2025-05-23,TikTok Ads,TikTok_Sales_Conversion_May,Sales_Conversion,57702,506,366.18,4,143.26
2025-05-24,Facebook Ads,Facebook_Sales_Conversion_May,Sales_Conversion,30250,638,537.53,12,636.8
2025-05-24,Facebook Ads,Facebook_Traffic_May,Traffic,27391,478,436.05,9,357.99
2025-05-24,Facebook Ads,Facebook_Sales_Conversion_May,Sales_Conversion,39352,523,328.98,16,918.14
2025-05-24,Google Ads,Google_Traffic_May,Traffic,24166,905,1016.59,38,2833.94
2025-05-24,Google Ads,Google_Retargeting_May,Retargeting,7559,446,652.62,41,862.06
2025-05-24,Google Ads,Google_Retargeting_May,Retargeting,25311,1134,1949.18,39,1994.35
2025-05-24,TikTok Ads,TikTok_Sales_Conversion_May,Sales_Conversion,57022,615,211.94,7,269.58
2025-05-24,TikTok Ads,TikTok_Sales_Conversion_May,Sales_Conversion,45948,362,141.03,3,88.15
2025-05-25,Facebook Ads,Facebook_Retargeting_May,Retargeting,6771,108,52.22,2,150.2
2025-05-25,Facebook Ads,Facebook_Sales_Conversion_May,Sales_Conversion,42569,319,243.33,12,313.73
2025-05-25,Facebook Ads,Facebook_Awareness_May,Awareness,45338,679,476.47,1,32.25
2025-05-25,Facebook Ads,Facebook_Sales_Conversion_May,Sales_Conversion,14526,216,189.54,3,179.72
2025-05-25,Google Ads,Google_Retargeting_May,Retargeting,33423,2446,3052.83,129,5012.98
2025-05-25,Google Ads,Google_Awareness_May,Awareness,30163,1417,1897.47,4,108.22
2025-05-25,TikTok Ads,TikTok_Retargeting_May,Retargeting,39747,479,211.17,4,93.54
2025-05-25,TikTok Ads,TikTok_Sales_Conversion_May,Sales_Conversion,62311,481,135.94,7,259.49
2025-05-26,Facebook Ads,Facebook_Awareness_May,Awareness,8908,173,200.87,0,0.0
2025-05-26,Facebook Ads,Facebook_Awareness_May,Awareness,14497,55,49.34,0,0.0
2025-05-26,Google Ads,Google_Retargeting_May,Retargeting,38730,3111,5312.94,269,16587.0
2025-05-26,Google Ads,Google_Traffic_May,Traffic,9493,99,171.11,3,164.52
2025-05-26,Google Ads,Google_Traffic_May,Traffic,12859,791,1173.69,36,2242.75
2025-05-26,Google Ads,Google_Awareness_May,Awareness,33913,1951,3591.46,12,835.9
2025-05-26,TikTok Ads,TikTok_Traffic_May,Traffic,18046,149,61.72,0,0.0
2025-05-26,TikTok Ads,TikTok_Retargeting_May,Retargeting,9293,93,70.84,1,20.91
2025-05-27,Facebook Ads,Facebook_Sales_Conversion_May,Sales_Conversion,7596,99,112.56,2,83.92
2025-05-27,Facebook Ads,Facebook_Sales_Conversion_May,Sales_Conversion,48175,912,854.42,11,453.62
2025-05-27,Facebook Ads,Facebook_Retargeting_May,Retargeting,5880,110,82.33,4,177.32
2025-05-27,Facebook Ads,Facebook_Traffic_May,Traffic,15154,127,62.76,1,49.02
2025-05-27,Google Ads,Google_Awareness_May,Awareness,43918,1082,2008.04,5,50.0
2025-05-27,Google Ads,Google_Awareness_May,Awareness,40218,1744,1267.15,9,371.15
2025-05-27,TikTok Ads,TikTok_Traffic_May,Traffic,33459,268,111.59,4,178.61
2025-05-27,TikTok Ads,TikTok_Retargeting_May,Retargeting,59023,618,414.76,5,182.83
2025-05-28,Facebook Ads,Facebook_Retargeting_May,Retargeting,15211,358,355.74,4,109.03
2025-05-28,Facebook Ads,Facebook_Retargeting_May,Retargeting,24928,866,947.97,24,1163.0
2025-05-28,Facebook Ads,Facebook_Sales_Conversion_May,Sales_Conversion,14566,253,216.57,5,191.8
2025-05-28,Google Ads,Google_Sales_Conversion_May,Sales_Conversion,33546,1960,3650.57,49,3017.45
2025-05-28,Google Ads,Google_Retargeting_May,Retargeting,34451,2542,3451.76,15,585.35
2025-05-28,TikTok Ads,TikTok_Traffic_May,Traffic,19184,118,5.9,0,0.0
2025-05-28,TikTok Ads,TikTok_Sales_Conversion_May,Sales_Conversion,20696,115,42.46,0,0.0
2025-05-29,Facebook Ads,Facebook_Traffic_May,Traffic,38002,741,655.42,12,512.58
2025-05-29,Facebook Ads,Facebook_Sales_Conversion_May,Sales_Conversion,25975,369,643.58,8,520.96
2025-05-29,Facebook Ads,Facebook_Retargeting_May,Retargeting,31817,989,767.26,57,1703.54
2025-05-29,Facebook Ads,Facebook_Retargeting_May,Retargeting,29480,740,601.36,17,814.09
2025-05-29,Google Ads,Google_Traffic_May,Traffic,15332,692,1344.76,18,979.35
2025-05-29,Google Ads,Google_Awareness_May,Awareness,18746,537,1027.24,3,190.95
2025-05-29,Google Ads,Google_Retargeting_May,Retargeting,45568,1741,2767.98,66,1525.39
2025-05-29,Google Ads,Google_Sales_Conversion_May,Sales_Conversion,41544,2215,3454.16,82,3198.17
2025-05-29,TikTok Ads,TikTok_Traffic_May,Traffic,35942,419,177.97,5,248.3
2025-05-29,TikTok Ads,TikTok_Retargeting_May,Retargeting,69853,809,563.26,2,83.13
2025-05-29,TikTok Ads,TikTok_Sales_Conversion_May,Sales_Conversion,22797,58,31.9,0,0.0
2025-05-30,Facebook Ads,Facebook_Retargeting_May,Retargeting,50187,617,435.35,32,1213.04
2025-05-30,Facebook Ads,Facebook_Awareness_May,Awareness,9862,141,101.49,0,0.0
2025-05-30,Google Ads,Google_Retargeting_May,Retargeting,46932,2572,2505.39,170,7899.77
2025-05-30,Google Ads,Google_Awareness_May,Awareness,5295,205,274.75,1,42.94
2025-05-30,Google Ads,Google_Retargeting_May,Retargeting,36547,2548,3685.69,117,1575.62
2025-05-30,Google Ads,Google_Retargeting_May,Retargeting,5858,148,203.54,6,362.99
2025-05-30,TikTok Ads,TikTok_Traffic_May,Traffic,43758,298,182.04,2,79.35
2025-05-30,TikTok Ads,TikTok_Awareness_May,Awareness,18234,145,10.5,0,0.0
2025-05-30,TikTok Ads,TikTok_Retargeting_May,Retargeting,60740,880,445.24,14,356.47
2025-05-30,TikTok Ads,TikTok_Awareness_May,Awareness,7803,62,34.05,0,0.0
2025-05-31,Facebook Ads,Facebook_Retargeting_May,Retargeting,11792,215,214.69,6,208.14
2025-05-31,Facebook Ads,Facebook_Traffic_May,Traffic,31642,584,132.46,1,36.3
2025-05-31,Facebook Ads,Facebook_Traffic_May,Traffic,34096,694,806.16,7,164.38
2025-05-31,Google Ads,Google_Traffic_May,Traffic,28133,1385,2312.15,28,1109.42
2025-05-31,Google Ads,Google_Retargeting_May,Retargeting,20302,1646,1552.45,96,8534.23
2025-05-31,TikTok Ads,TikTok_Retargeting_May,Retargeting,26603,269,225.29,1,44.01
2025-05-31,TikTok Ads,TikTok_Awareness_May,Awareness,64217,947,173.18,0,0.0
2025-05-31,TikTok Ads,TikTok_Traffic_May,Traffic,37729,343,158.3,5,197.86
2025-05-31,TikTok Ads,TikTok_Retargeting_May,Retargeting,12025,73,14.14,1,46.08
2025-06-01,Facebook Ads,Facebook_Sales_Conversion_June,Sales_Conversion,33395,314,161.72,0,0.0
2025-06-01,Facebook Ads,Facebook_Awareness_June,Awareness,19794,345,406.6,0,0.0
2025-06-01,Facebook Ads,Facebook_Retargeting_June,Retargeting,25233,427,437.1,20,773.21
2025-06-01,Facebook Ads,Facebook_Retargeting_June,Retargeting,41820,995,781.78,42,1376.62
2025-06-01,Google Ads,Google_Sales_Conversion_June,Sales_Conversion,21120,795,1041.76,27,1685.02
2025-06-01,Google Ads,Google_Traffic_June,Traffic,26006,888,49.57,30,1890.67
2025-06-01,Google Ads,Google_Awareness_June,Awareness,27068,1446,3535.23,7,535.32
2025-06-01,TikTok Ads,TikTok_Awareness_June,Awareness,53277,150,80.42,0,0.0
2025-06-01,TikTok Ads,TikTok_Retargeting_June,Retargeting,46183,426,207.0,1,19.6
2025-06-01,TikTok Ads,TikTok_Retargeting_June,Retargeting,48790,145,41.23,1,20.22
2025-06-02,Facebook Ads,Facebook_Sales_Conversion_June,Sales_Conversion,5418,52,57.76,1,56.65
2025-06-02,Facebook Ads,Facebook_Traffic_June,Traffic,9151,130,116.81,1,42.19
2025-06-02,Google Ads,Google_Awareness_June,Awareness,39555,2626,3157.08,6,148.34
2025-06-02,Google Ads,Google_Traffic_June,Traffic,26704,1587,2095.55,62,3308.43
2025-06-02,Google Ads,Google_Traffic_June,Traffic,17850,723,855.9,36,2993.01
2025-06-02,TikTok Ads,TikTok_Sales_Conversion_June,Sales_Conversion,56512,587,346.12,6,134.1
2025-06-02,TikTok Ads,TikTok_Awareness_June,Awareness,15361,134,19.02,0,0.0
2025-06-03,Facebook Ads,Facebook_Traffic_June,Traffic,25440,485,238.86,10,441.04
2025-06-03,Facebook Ads,Facebook_Retargeting_June,Retargeting,20717,242,336.04,6,355.48
2025-06-03,Facebook Ads,Facebook_Traffic_June,Traffic,30791,551,324.21,21,828.71
2025-06-03,Facebook Ads,Facebook_Traffic_June,Traffic,9711,165,178.59,2,156.81
2025-06-03,Google Ads,Google_Sales_Conversion_June,Sales_Conversion,24542,1637,534.27,68,2519.68
2025-06-03,Google Ads,Google_Traffic_June,Traffic,30139,1641,1969.73,13,749.64
2025-06-03,Google Ads,Google_Sales_Conversion_June,Sales_Conversion,46152,2810,3108.23,41,3270.62
2025-06-03,TikTok Ads,TikTok_Awareness_June,Awareness,59874,838,603.11,0,0.0
2025-06-03,TikTok Ads,TikTok_Traffic_June,Traffic,74717,364,140.79,4,152.69
2025-06-04,Facebook Ads,Facebook_Traffic_June,Traffic,14266,119,70.23,1,52.7
2025-06-04,Facebook Ads,Facebook_Traffic_June,Traffic,7366,110,59.14,1,47.86
2025-06-04,Google Ads,Google_Retargeting_June,Retargeting,42147,2965,6174.42,121,6418.39
2025-06-04,Google Ads,Google_Traffic_June,Traffic,17625,654,1351.7,30,1926.17
2025-06-04,Google Ads,Google_Retargeting_June,Retargeting,17850,1397,3231.78,147,4350.81
2025-06-04,TikTok Ads,TikTok_Sales_Conversion_June,Sales_Conversion,25496,242,55.57,3,53.76
2025-06-04,TikTok Ads,TikTok_Traffic_June,Traffic,32922,257,79.07,3,72.59
2025-06-04,TikTok Ads,TikTok_Awareness_June,Awareness,10648,59,28.65,0,0.0
2025-06-05,Facebook Ads,Facebook_Traffic_June,Traffic,6415,152,116.88,2,95.32
2025-06-05,Facebook Ads,Facebook_Awareness_June,Awareness,12135,132,153.23,0,0.0
2025-06-05,Facebook Ads,Facebook_Sales_Conversion_June,Sales_Conversion,6858,131,98.56,3,189.96
2025-06-05,Google Ads,Google_Traffic_June,Traffic,44532,3238,7508.11,103,11575.99
2025-06-05,Google Ads,Google_Awareness_June,Awareness,7643,273,353.39,1,48.42
2025-06-05,TikTok Ads,TikTok_Awareness_June,Awareness,12971,83,31.55,0,0.0
2025-06-05,TikTok Ads,TikTok_Sales_Conversion_June,Sales_Conversion,56879,300,66.85,3,65.82
2025-06-05,TikTok Ads,TikTok_Awareness_June,Awareness,10149,50,26.9,0,0.0
2025-06-05,TikTok Ads,TikTok_Traffic_June,Traffic,14303,179,119.84,1,39.64
2025-06-06,Facebook Ads,Facebook_Awareness_June,Awareness,33604,518,327.16,1,42.96
2025-06-06,Facebook Ads,Facebook_Sales_Conversion_June,Sales_Conversion,34812,805,647.78,1,36.49
2025-06-06,Facebook Ads,Facebook_Traffic_June,Traffic,7353,164,150.77,0,0.0
2025-06-06,Google Ads,Google_Traffic_June,Traffic,29005,940,1663.04,56,2782.02
2025-06-06,Google Ads,Google_Traffic_June,Traffic,6345,285,506.52,8,368.99
2025-06-06,Google Ads,Google_Awareness_June,Awareness,30928,1331,1037.07,7,536.87
2025-06-06,TikTok Ads,TikTok_Traffic_June,Traffic,52062,116,36.22,1,40.81
2025-06-06,TikTok Ads,TikTok_Retargeting_June,Retargeting,42760,443,167.27,5,136.42
2025-06-07,Facebook Ads,Facebook_Awareness_June,Awareness,44634,857,512.72,3,112.46
2025-06-07,Facebook Ads,Facebook_Sales_Conversion_June,Sales_Conversion,40538,666,436.78,26,1457.0
2025-06-07,Google Ads,Google_Traffic_June,Traffic,44565,1939,2695.17,117,5203.1
2025-06-07,Google Ads,Google_Awareness_June,Awareness,30926,1312,1214.07,8,255.45
2025-06-07,TikTok Ads,TikTok_Retargeting_June,Retargeting,23225,301,93.04,6,225.98
2025-06-07,TikTok Ads,TikTok_Traffic_June,Traffic,36135,367,18.35,2,56.69
2025-06-07,TikTok Ads,TikTok_Awareness_June,Awareness,25476,161,35.03,0,0.0
2025-06-08,Facebook Ads,Facebook_Awareness_June,Awareness,10947,176,132.02,0,0.0
2025-06-08,Facebook Ads,Facebook_Awareness_June,Awareness,39026,633,286.98,0,0.0
2025-06-08,Facebook Ads,Facebook_Sales_Conversion_June,Sales_Conversion,16419,162,204.61,6,225.27
2025-06-08,Google Ads,Google_Awareness_June,Awareness,20074,795,1586.39,2,173.13
2025-06-08,Google Ads,Google_Traffic_June,Traffic,42846,558,502.29,7,411.06
2025-06-08,TikTok Ads,TikTok_Awareness_June,Awareness,26344,191,116.3,0,0.0
2025-06-08,TikTok Ads,TikTok_Sales_Conversion_June,Sales_Conversion,44467,211,115.91,3,75.41
2025-06-09,Facebook Ads,Facebook_Traffic_June,Traffic,16214,151,170.4,5,208.89
2025-06-09,Facebook Ads,Facebook_Retargeting_June,Retargeting,39082,646,364.48,25,897.14
2025-06-09,Google Ads,Google_Retargeting_June,Retargeting,13174,1078,2290.33,52,3250.87
2025-06-09,Google Ads,Google_Awareness_June,Awareness,26190,1916,1420.02,9,643.27
2025-06-09,Google Ads,Google_Awareness_June,Awareness,5690,290,664.59,1,52.3
2025-06-09,Google Ads,Google_Traffic_June,Traffic,48697,2919,5384.62,86,6195.41
2025-06-09,TikTok Ads,TikTok_Traffic_June,Traffic,68624,500,102.83,3,46.41
2025-06-09,TikTok Ads,TikTok_Sales_Conversion_June,Sales_Conversion,32213,120,10.28,1,52.95
2025-06-09,TikTok Ads,TikTok_Retargeting_June,Retargeting,19529,212,25.16,1,34.71
2025-06-09,TikTok Ads,TikTok_Sales_Conversion_June,Sales_Conversion,68390,601,163.12,2,54.67
2025-06-10,Facebook Ads,Facebook_Sales_Conversion_June,Sales_Conversion,7928,85,79.7,2,122.29
2025-06-10,Facebook Ads,Facebook_Awareness_June,Awareness,33247,430,315.66,1,29.64
2025-06-10,Facebook Ads,Facebook_Traffic_June,Traffic,35787,549,320.44,15,516.52
2025-06-10,Google Ads,Google_Retargeting_June,Retargeting,52458,3370,5015.47,327,21079.13
2025-06-10,Google Ads,Google_Traffic_June,Traffic,29160,1351,2238.55,56,3389.34
2025-06-10,Google Ads,Google_Awareness_June,Awareness,14086,336,315.4,1,52.81
2025-06-10,TikTok Ads,TikTok_Awareness_June,Awareness,11032,42,10.13,0,0.0
2025-06-10,TikTok Ads,TikTok_Sales_Conversion_June,Sales_Conversion,73244,500,107.39,3,112.92
2025-06-10,TikTok Ads,TikTok_Traffic_June,Traffic,13567,135,51.37,1,20.69
2025-06-10,TikTok Ads,TikTok_Awareness_June,Awareness,65085,483,239.32,0,0.0
2025-06-11,Facebook Ads,Facebook_Traffic_June,Traffic,29430,528,286.07,22,1326.96
2025-06-11,Facebook Ads,Facebook_Retargeting_June,Retargeting,9149,179,189.75,6,321.12
2025-06-11,Google Ads,Google_Awareness_June,Awareness,28668,1202,2047.61,5,424.85
2025-06-11,Google Ads,Google_Traffic_June,Traffic,25144,1957,4995.37,79,7169.07
2025-06-11,Google Ads,Google_Traffic_June,Traffic,20999,977,1232.12,40,2845.63
2025-06-11,Google Ads,Google_Sales_Conversion_June,Sales_Conversion,23563,922,970.7,42,1997.09
2025-06-11,TikTok Ads,TikTok_Retargeting_June,Retargeting,20342,188,60.98,3,85.47
2025-06-11,TikTok Ads,TikTok_Awareness_June,Awareness,63168,678,214.77,0,0.0
2025-06-11,TikTok Ads,TikTok_Sales_Conversion_June,Sales_Conversion,25694,226,165.96,0,0.0
2025-06-12,Facebook Ads,Facebook_Traffic_June,Traffic,14541,322,380.68,8,234.49
2025-06-12,Facebook Ads,Facebook_Retargeting_June,Retargeting,28780,359,247.44,15,388.36
2025-06-12,Google Ads,Google_Traffic_June,Traffic,40588,1569,1808.96,105,9288.84
2025-06-12,Google Ads,Google_Sales_Conversion_June,Sales_Conversion,24093,1342,1935.24,92,7430.22
2025-06-12,Google Ads,Google_Retargeting_June,Retargeting,31174,2484,3022.38,89,9015.13
2025-06-12,Google Ads,Google_Awareness_June,Awareness,44771,1464,1567.16,2,39.09
2025-06-12,TikTok Ads,TikTok_Awareness_June,Awareness,21074,146,77.75,0,0.0
2025-06-12,TikTok Ads,TikTok_Awareness_June,Awareness,32748,303,76.34,0,0.0
2025-06-12,TikTok Ads,TikTok_Sales_Conversion_June,Sales_Conversion,31831,466,377.94,2,47.54
2025-06-13,Facebook Ads,Facebook_Sales_Conversion_June,Sales_Conversion,20802,547,738.88,24,1796.86
2025-06-13,Facebook Ads,Facebook_Traffic_June,Traffic,42411,295,181.68,4,191.5
2025-06-13,Facebook Ads,Facebook_Retargeting_June,Retargeting,23802,435,478.87,11,448.41
2025-06-13,Facebook Ads,Facebook_Sales_Conversion_June,Sales_Conversion,24018,432,629.69,17,910.33
2025-06-13,Google Ads,Google_Traffic_June,Traffic,26342,1217,1968.48,23,1303.01
2025-06-13,Google Ads,Google_Sales_Conversion_June,Sales_Conversion,25560,1361,2650.83,85,2880.64
2025-06-13,Google Ads,Google_Traffic_June,Traffic,46123,2181,4453.33,144,12746.91
2025-06-13,TikTok Ads,TikTok_Awareness_June,Awareness,79020,884,329.26,0,0.0
2025-06-13,TikTok Ads,TikTok_Awareness_June,Awareness,10256,26,14.6,0,0.0
2025-06-13,TikTok Ads,TikTok_Sales_Conversion_June,Sales_Conversion,28662,182,9.1,0,0.0
2025-06-14,Facebook Ads,Facebook_Awareness_June,Awareness,10675,146,94.02,0,0.0
2025-06-14,Facebook Ads,Facebook_Traffic_June,Traffic,21399,323,224.72,8,235.41
2025-06-14,Google Ads,Google_Sales_Conversion_June,Sales_Conversion,5210,215,347.95,6,460.99
2025-06-14,Google Ads,Google_Sales_Conversion_June,Sales_Conversion,38593,1738,2831.15,97,8239.81
2025-06-14,Google Ads,Google_Retargeting_June,Retargeting,21563,1340,2496.89,83,5561.44
2025-06-14,TikTok Ads,TikTok_Traffic_June,Traffic,9096,92,25.19,0,0.0
2025-06-14,TikTok Ads,TikTok_Retargeting_June,Retargeting,17733,243,137.82,4,84.08
2025-06-15,Facebook Ads,Facebook_Awareness_June,Awareness,14060,149,57.67,0,0.0
2025-06-15,Facebook Ads,Facebook_Sales_Conversion_June,Sales_Conversion,44724,633,424.77,16,703.88
2025-06-15,Facebook Ads,Facebook_Retargeting_June,Retargeting,13670,295,393.31,11,562.04
2025-06-15,Facebook Ads,Facebook_Awareness_June,Awareness,22417,234,289.25,0,0.0
2025-06-15,Google Ads,Google_Retargeting_June,Retargeting,29627,2022,3997.29,67,4445.21
2025-06-15,Google Ads,Google_Traffic_June,Traffic,44421,1735,3382.39,41,1359.74
2025-06-15,Google Ads,Google_Traffic_June,Traffic,20259,884,1178.6,31,1831.5
2025-06-15,TikTok Ads,TikTok_Awareness_June,Awareness,60014,517,214.95,0,0.0
2025-06-15,TikTok Ads,TikTok_Traffic_June,Traffic,63494,405,109.15,0,0.0
2025-06-16,Facebook Ads,Facebook_Sales_Conversion_June,Sales_Conversion,12610,260,160.29,6,442.93
2025-06-16,Facebook Ads,Facebook_Awareness_June,Awareness,30667,470,362.77,1,42.22
2025-06-16,Facebook Ads,Facebook_Awareness_June,Awareness,15131,263,201.34,0,0.0
2025-06-16,Google Ads,Google_Retargeting_June,Retargeting,25211,1443,1102.0,80,5267.39
2025-06-16,Google Ads,Google_Retargeting_June,Retargeting,34673,2127,4087.7,122,5922.11
2025-06-16,Google Ads,Google_Traffic_June,Traffic,41684,1543,1993.21,45,2189.11
2025-06-16,Google Ads,Google_Sales_Conversion_June,Sales_Conversion,15834,578,620.05,16,862.05
2025-06-16,TikTok Ads,TikTok_Traffic_June,Traffic,42681,428,98.82,2,23.5
2025-06-16,TikTok Ads,TikTok_Sales_Conversion_June,Sales_Conversion,59100,198,86.59,1,29.05
2025-06-16,TikTok Ads,TikTok_Retargeting_June,Retargeting,31559,516,413.54,0,0.0
2025-06-16,TikTok Ads,TikTok_Awareness_June,Awareness,61624,670,441.27,1,16.78
2025-06-17,Facebook Ads,Facebook_Awareness_June,Awareness,28966,316,149.33,1,71.99
2025-06-17,Facebook Ads,Facebook_Sales_Conversion_June,Sales_Conversion,41388,527,722.58,22,909.85
2025-06-17,Google Ads,Google_Sales_Conversion_June,Sales_Conversion,43989,2134,3930.88,100,5299.73
2025-06-17,Google Ads,Google_Sales_Conversion_June,Sales_Conversion,40694,1959,3653.61,58,3457.16
2025-06-17,Google Ads,Google_Sales_Conversion_June,Sales_Conversion,13814,720,956.48,22,1001.05
2025-06-17,TikTok Ads,TikTok_Sales_Conversion_June,Sales_Conversion,20983,108,40.6,0,0.0
2025-06-17,TikTok Ads,TikTok_Traffic_June,Traffic,39748,248,93.46,2,50.54
